Date,Close
4/11/2017 16:00:00,83.86
4/12/2017 16:00:00,83.37
4/13/2017 16:00:00,83.13
4/17/2017 16:00:00,84.2
4/18/2017 16:00:00,83.71
4/19/2017 16:00:00,83.5
4/20/2017 16:00:00,84.05
4/21/2017 16:00:00,83.79
4/24/2017 16:00:00,84.17
4/25/2017 16:00:00,84.75
4/26/2017 16:00:00,84.95
4/27/2017 16:00:00,85.85
4/28/2017 16:00:00,86.12
5/1/2017 16:00:00,86.66
5/2/2017 16:00:00,87.09
5/3/2017 16:00:00,86.55
5/4/2017 16:00:00,86.52
5/5/2017 16:00:00,86.97
5/8/2017 16:00:00,86.86
5/9/2017 16:00:00,87.13
5/10/2017 16:00:00,87.31
5/11/2017 16:00:00,87.71
5/12/2017 16:00:00,89.04
5/15/2017 16:00:00,89.8
5/16/2017 16:00:00,89.75
5/17/2017 16:00:00,87.84
5/18/2017 16:00:00,87.75
5/19/2017 16:00:00,87.4
5/22/2017 16:00:00,88.94
5/23/2017 16:00:00,88.49
5/24/2017 16:00:00,89.6
5/25/2017 16:00:00,91.27
5/26/2017 16:00:00,90.83
5/30/2017 16:00:00,90.86
5/31/2017 16:00:00,89.64
6/1/2017 16:00:00,90.05
6/2/2017 16:00:00,90.86
6/5/2017 16:00:00,91.38
6/6/2017 16:00:00,91.1
6/7/2017 16:00:00,91.39
6/8/2017 16:00:00,91.25
6/9/2017 16:00:00,87.27
6/12/2017 16:00:00,86.18
6/13/2017 16:00:00,87.27
6/14/2017 16:00:00,87.17
6/15/2017 16:00:00,86.27
6/16/2017 16:00:00,86
6/19/2017 16:00:00,87.54
6/20/2017 16:00:00,86.92
6/21/2017 16:00:00,87.56
6/22/2017 16:00:00,88.47
6/23/2017 16:00:00,88.62
6/26/2017 16:00:00,88.11
6/27/2017 16:00:00,87.68
6/28/2017 16:00:00,88.09
6/29/2017 16:00:00,86.8
6/30/2017 16:00:00,86.6
7/3/2017 16:00:00,86.1
7/5/2017 16:00:00,87.5
7/6/2017 16:00:00,86.85
7/7/2017 16:00:00,87.92
7/10/2017 16:00:00,88.5
7/11/2017 16:00:00,88.35
7/12/2017 16:00:00,90.4
7/13/2017 16:00:00,89.57
7/14/2017 16:00:00,90
7/17/2017 16:00:00,89.29
7/18/2017 16:00:00,89.27
7/19/2017 16:00:00,89.56
7/20/2017 16:00:00,90.54
7/21/2017 16:00:00,89.69
7/24/2017 16:00:00,89.67
7/25/2017 16:00:00,90.63
7/26/2017 16:00:00,91.07
7/27/2017 16:00:00,90.51
7/28/2017 16:00:00,90.62
7/31/2017 16:00:00,90.8
8/1/2017 16:00:00,91.22
8/2/2017 16:00:00,89.89
8/3/2017 16:00:00,90.35
8/4/2017 16:00:00,90.45
8/7/2017 16:00:00,90.5
8/8/2017 16:00:00,90.26
8/9/2017 16:00:00,90.12
8/10/2017 16:00:00,87.63
8/11/2017 16:00:00,88.29
8/14/2017 16:00:00,90.25
8/15/2017 16:00:00,90.7
8/16/2017 16:00:00,92.24
8/17/2017 16:00:00,90.88
8/18/2017 16:00:00,90.76
8/21/2017 16:00:00,91.76
8/22/2017 16:00:00,92.95
8/23/2017 16:00:00,93.07
8/24/2017 16:00:00,94.15
8/25/2017 16:00:00,94.1
8/28/2017 16:00:00,93.66
8/29/2017 16:00:00,93.83
8/30/2017 16:00:00,94.86
8/31/2017 16:00:00,95.49
9/1/2017 16:00:00,96.01
9/5/2017 16:00:00,96.18
9/6/2017 16:00:00,95.82
9/7/2017 16:00:00,96.73
9/8/2017 16:00:00,96.43
9/11/2017 16:00:00,97.71
9/12/2017 16:00:00,96.85
9/13/2017 16:00:00,95.61
9/14/2017 16:00:00,95.3
9/15/2017 16:00:00,94.63
9/18/2017 16:00:00,95.74
9/19/2017 16:00:00,95.35
9/20/2017 16:00:00,95.21
9/21/2017 16:00:00,94.86
9/22/2017 16:00:00,94.94
9/25/2017 16:00:00,92.47
9/26/2017 16:00:00,92.34
9/27/2017 16:00:00,93.21
9/28/2017 16:00:00,92.6
9/29/2017 16:00:00,93.42
10/2/2017 16:00:00,93.94
10/3/2017 16:00:00,95.36
10/4/2017 16:00:00,95.52
10/5/2017 16:00:00,95.73
10/6/2017 16:00:00,96.32
10/9/2017 16:00:00,96.27
10/10/2017 16:00:00,95.39
10/11/2017 16:00:00,96.01
10/12/2017 16:00:00,96.74
10/13/2017 16:00:00,96.94
10/16/2017 16:00:00,97.15
10/17/2017 16:00:00,96.72
10/18/2017 16:00:00,96.44
10/19/2017 16:00:00,97.19
10/20/2017 16:00:00,98.9
10/23/2017 16:00:00,98.44
10/24/2017 16:00:00,98.66
10/25/2017 16:00:00,99.59
10/26/2017 16:00:00,100.05
10/27/2017 16:00:00,100.7
10/30/2017 16:00:00,100.7
10/31/2017 16:00:00,102.34
11/1/2017 16:00:00,101.95
11/2/2017 16:00:00,102.6
11/3/2017 16:00:00,102.71
11/6/2017 16:00:00,102.42
11/7/2017 16:00:00,102.72
11/8/2017 16:00:00,105.03
11/9/2017 16:00:00,103.6
11/10/2017 16:00:00,105.24
11/13/2017 16:00:00,105.78
11/14/2017 16:00:00,106.23
11/15/2017 16:00:00,105.43
11/16/2017 16:00:00,107.03
11/17/2017 16:00:00,107.58
11/20/2017 16:00:00,107.37
11/21/2017 16:00:00,108.8
11/22/2017 16:00:00,106.83
11/24/2017 13:00:00,107.15
11/27/2017 16:00:00,106.58
11/28/2017 16:00:00,106.46
11/29/2017 16:00:00,103.53
11/30/2017 16:00:00,104.32
12/1/2017 16:00:00,103.83
12/4/2017 16:00:00,99.85
12/5/2017 16:00:00,100.69
12/6/2017 16:00:00,102.92
12/7/2017 16:00:00,104.07
12/8/2017 16:00:00,103.44
12/11/2017 16:00:00,104.54
12/12/2017 16:00:00,103.67
12/13/2017 16:00:00,103.94
12/14/2017 16:00:00,104.24
12/15/2017 16:00:00,105.48
12/18/2017 16:00:00,105.08
12/19/2017 16:00:00,104.26
12/20/2017 16:00:00,103.39
12/21/2017 16:00:00,103.62
12/22/2017 16:00:00,102.63
12/26/2017 16:00:00,102.54
12/27/2017 16:00:00,102.65
12/28/2017 16:00:00,102.79
12/29/2017 16:00:00,102.23
1/2/2018 16:00:00,104.41
1/3/2018 16:00:00,105.29
1/4/2018 16:00:00,106.68
1/5/2018 16:00:00,108.1
1/8/2018 16:00:00,108.86
1/9/2018 16:00:00,109.15
1/10/2018 16:00:00,108.8
1/11/2018 16:00:00,109.1
1/12/2018 16:00:00,110.24
1/16/2018 16:00:00,108.89
1/17/2018 16:00:00,110.04
1/18/2018 16:00:00,111.77
1/19/2018 16:00:00,111.93
1/22/2018 16:00:00,112.89
1/23/2018 16:00:00,113.24
1/24/2018 16:00:00,112.85
1/25/2018 16:00:00,111.96
1/26/2018 16:00:00,113.7
1/29/2018 16:00:00,113.3
1/30/2018 16:00:00,112.23
1/31/2018 16:00:00,113.91
2/1/2018 16:00:00,112.74
2/2/2018 16:00:00,110.78
2/5/2018 16:00:00,107.65
2/6/2018 16:00:00,109.57
2/7/2018 16:00:00,110.05
2/8/2018 16:00:00,104.03
2/9/2018 16:00:00,106.98
2/12/2018 16:00:00,108.55
2/13/2018 16:00:00,107.69
2/14/2018 16:00:00,109.02
2/15/2018 16:00:00,113.12
2/16/2018 16:00:00,112.86
2/20/2018 16:00:00,114.35
2/21/2018 16:00:00,114.48
2/22/2018 16:00:00,113
2/23/2018 16:00:00,114.96
2/26/2018 16:00:00,116.65
2/27/2018 16:00:00,116.47
2/28/2018 16:00:00,116.25
3/1/2018 16:00:00,119.43
3/2/2018 16:00:00,121.92
3/5/2018 16:00:00,122.5
3/6/2018 16:00:00,124.48
3/7/2018 16:00:00,125.33
3/8/2018 16:00:00,126.36
3/9/2018 16:00:00,127.41
3/12/2018 16:00:00,126.78
3/13/2018 16:00:00,126.73
3/14/2018 16:00:00,127.99
3/15/2018 16:00:00,127.22
3/16/2018 16:00:00,125.97
3/19/2018 16:00:00,124.98
3/20/2018 16:00:00,125.12
3/21/2018 16:00:00,121.7
3/22/2018 16:00:00,118.04
3/23/2018 16:00:00,114.43
3/26/2018 16:00:00,118.97
3/27/2018 16:00:00,113.81
3/28/2018 16:00:00,112.88
3/29/2018 16:00:00,116.3
4/2/2018 16:00:00,115.3
4/3/2018 16:00:00,116.49
4/4/2018 16:00:00,119.48
4/5/2018 16:00:00,119.04
4/6/2018 16:00:00,116.1
4/9/2018 16:00:00,117.19
4/10/2018 16:00:00,119.49
4/11/2018 16:00:00,119.16
4/12/2018 16:00:00,121.4
4/13/2018 16:00:00,119.01
4/16/2018 16:00:00,119.41
4/17/2018 16:00:00,123.35
4/18/2018 16:00:00,124.46
4/19/2018 16:00:00,124.06
4/20/2018 16:00:00,122.82
4/23/2018 16:00:00,121.89
4/24/2018 16:00:00,117.88
4/25/2018 16:00:00,117.32
4/26/2018 16:00:00,120.83
4/27/2018 16:00:00,120.22
4/30/2018 16:00:00,120.99
5/1/2018 16:00:00,123.11
5/2/2018 16:00:00,122.82
5/3/2018 16:00:00,124.41
5/4/2018 16:00:00,125.12
5/7/2018 16:00:00,126.97
5/8/2018 16:00:00,128.75
5/9/2018 16:00:00,129.73
5/10/2018 16:00:00,130.62
5/11/2018 16:00:00,130.63
5/14/2018 16:00:00,127.69
5/15/2018 16:00:00,128.13
5/16/2018 16:00:00,128.77
5/17/2018 16:00:00,126.05
5/18/2018 16:00:00,126.96
5/21/2018 16:00:00,126.37
5/22/2018 16:00:00,125.44
5/23/2018 16:00:00,128.09
5/24/2018 16:00:00,128.74
5/25/2018 16:00:00,127.96
5/29/2018 16:00:00,126.88
5/30/2018 16:00:00,129.3
5/31/2018 16:00:00,129.33
6/1/2018 16:00:00,130.52
6/4/2018 16:00:00,132.65
6/5/2018 16:00:00,134.12
6/6/2018 16:00:00,135.55
6/7/2018 16:00:00,132.91
6/8/2018 16:00:00,133.53
6/11/2018 16:00:00,133.98
6/12/2018 16:00:00,136.26
6/13/2018 16:00:00,136.5
6/14/2018 16:00:00,138.41
6/15/2018 16:00:00,138.41
6/18/2018 16:00:00,139.8
6/19/2018 16:00:00,139.52
6/20/2018 16:00:00,138.94
6/21/2018 16:00:00,137.88
6/22/2018 16:00:00,135.01
6/25/2018 16:00:00,133.19
6/26/2018 16:00:00,135.48
6/27/2018 16:00:00,133.22
6/28/2018 16:00:00,135.12
6/29/2018 16:00:00,136.4
7/2/2018 16:00:00,140.43
7/3/2018 13:00:00,137.84
7/5/2018 16:00:00,139.77
7/6/2018 16:00:00,141.4
7/9/2018 16:00:00,141.76
7/10/2018 16:00:00,142.45
7/11/2018 16:00:00,145.25
7/12/2018 16:00:00,148.16
7/13/2018 16:00:00,147.61
7/16/2018 16:00:00,146.96
7/17/2018 16:00:00,147.02
7/18/2018 16:00:00,147.84
7/19/2018 16:00:00,147.16
7/20/2018 16:00:00,146.87
7/23/2018 16:00:00,147.56
7/24/2018 16:00:00,146
7/25/2018 16:00:00,148.87
7/26/2018 16:00:00,147.57
7/27/2018 16:00:00,143.91
7/30/2018 16:00:00,138.03
7/31/2018 16:00:00,137.15
8/1/2018 16:00:00,137.68
8/2/2018 16:00:00,141.14
8/3/2018 16:00:00,141.04
8/6/2018 16:00:00,142.71
8/7/2018 16:00:00,144.44
8/8/2018 16:00:00,145.17
8/9/2018 16:00:00,145.82
8/10/2018 16:00:00,145.51
8/13/2018 16:00:00,144.45
8/14/2018 16:00:00,146.57
8/15/2018 16:00:00,145.04
8/16/2018 16:00:00,145.73
8/17/2018 16:00:00,145.02
8/20/2018 16:00:00,145.71
8/21/2018 16:00:00,145.53
8/22/2018 16:00:00,146.46
8/23/2018 16:00:00,147.83
8/24/2018 16:00:00,152.3
8/27/2018 16:00:00,151.68
8/28/2018 16:00:00,152.99
8/29/2018 16:00:00,154.8
8/30/2018 16:00:00,152.14
8/31/2018 16:00:00,152.68
9/4/2018 16:00:00,153.21
9/5/2018 16:00:00,148.65
9/6/2018 16:00:00,148.83
9/7/2018 16:00:00,150.43
9/10/2018 16:00:00,151.32
9/11/2018 16:00:00,152.84
9/12/2018 16:00:00,155.37
9/13/2018 16:00:00,158.18
9/14/2018 16:00:00,157.49
9/17/2018 16:00:00,154.92
9/18/2018 16:00:00,156
9/19/2018 16:00:00,152.9
9/20/2018 16:00:00,155.5
9/21/2018 16:00:00,155.52
9/24/2018 16:00:00,158.78
9/25/2018 16:00:00,158.87
9/26/2018 16:00:00,158.33
9/27/2018 16:00:00,160.43
9/28/2018 16:00:00,159.03
10/1/2018 16:00:00,159.86
10/2/2018 16:00:00,157.26
10/3/2018 16:00:00,159.1
10/4/2018 16:00:00,154.9
10/5/2018 16:00:00,155.07
10/8/2018 16:00:00,148.65
10/9/2018 16:00:00,148.5
10/10/2018 16:00:00,137.81
10/11/2018 16:00:00,139.24
10/12/2018 16:00:00,146.74
10/15/2018 16:00:00,141.95
10/16/2018 16:00:00,147.44
10/17/2018 16:00:00,147.01
10/18/2018 16:00:00,142.84
10/19/2018 16:00:00,140.49
10/22/2018 16:00:00,142.95
10/23/2018 16:00:00,140.66
10/24/2018 16:00:00,133.26
10/25/2018 16:00:00,140.8
10/26/2018 16:00:00,135.52
10/29/2018 16:00:00,130.99
10/30/2018 16:00:00,132.17
10/31/2018 16:00:00,137.24
11/1/2018 16:00:00,139.59
11/2/2018 16:00:00,136.79
11/5/2018 16:00:00,135.44
11/6/2018 16:00:00,133.95
11/7/2018 16:00:00,141.79
11/8/2018 16:00:00,141.87
11/9/2018 16:00:00,136.92
11/12/2018 16:00:00,130.5
11/13/2018 16:00:00,132.16
11/14/2018 16:00:00,129.35
11/15/2018 16:00:00,132.49
11/16/2018 16:00:00,132.55
11/19/2018 16:00:00,121.01
11/20/2018 16:00:00,120.67
11/21/2018 16:00:00,123.59
11/23/2018 13:00:00,122.03
11/26/2018 16:00:00,126.41
11/27/2018 16:00:00,127.54
11/28/2018 16:00:00,140.64
11/29/2018 16:00:00,139.72
11/30/2018 16:00:00,142.76
12/3/2018 16:00:00,144.15
12/4/2018 16:00:00,139.24
12/6/2018 16:00:00,142.06
12/7/2018 16:00:00,135.95
12/10/2018 16:00:00,137.27
12/11/2018 16:00:00,136.79
12/12/2018 16:00:00,140.09
12/13/2018 16:00:00,141.14
12/14/2018 16:00:00,137.04
12/17/2018 16:00:00,130.83
12/18/2018 16:00:00,132.32
12/19/2018 16:00:00,131.16
12/20/2018 16:00:00,127.73
12/21/2018 16:00:00,122.91
12/24/2018 13:00:00,121.33
12/26/2018 16:00:00,130.84
12/27/2018 16:00:00,135.2
12/28/2018 16:00:00,134.68
12/31/2018 16:00:00,136.97
1/2/2019 16:00:00,135.55
1/3/2019 16:00:00,130.4
1/4/2019 16:00:00,137.96
1/7/2019 16:00:00,142.22
1/8/2019 16:00:00,145.72
1/9/2019 16:00:00,145.99
1/10/2019 16:00:00,147.04
1/11/2019 16:00:00,147.55
1/14/2019 16:00:00,146.05
1/15/2019 16:00:00,149.19
1/16/2019 16:00:00,148.54
1/17/2019 16:00:00,149.82
1/18/2019 16:00:00,152.51
1/22/2019 16:00:00,148.95
1/23/2019 16:00:00,149.75
1/24/2019 16:00:00,146.87
1/25/2019 16:00:00,149.74
1/28/2019 16:00:00,147.33
1/29/2019 16:00:00,145.18
1/30/2019 16:00:00,149.16
1/31/2019 16:00:00,151.97
2/1/2019 16:00:00,155.87
2/4/2019 16:00:00,157.72
2/5/2019 16:00:00,158.99
2/6/2019 16:00:00,158.13
2/7/2019 16:00:00,154.93
2/8/2019 16:00:00,156.67
2/11/2019 16:00:00,159.91
2/12/2019 16:00:00,162.79
2/13/2019 16:00:00,160.4
2/14/2019 16:00:00,159.47
2/15/2019 16:00:00,159.05
2/19/2019 16:00:00,160.61
2/20/2019 16:00:00,158.54
2/21/2019 16:00:00,159.63
2/22/2019 16:00:00,161.31
2/25/2019 16:00:00,161.36
2/26/2019 16:00:00,163
2/27/2019 16:00:00,163.12
2/28/2019 16:00:00,163.65
3/1/2019 16:00:00,164.53
3/4/2019 16:00:00,158.5
3/5/2019 16:00:00,156.97
3/6/2019 16:00:00,156.79
3/7/2019 16:00:00,155.6
3/8/2019 16:00:00,155.06
3/11/2019 16:00:00,157.65
3/12/2019 16:00:00,158.28
3/13/2019 16:00:00,159.81
3/14/2019 16:00:00,160.67
3/15/2019 16:00:00,161.51
3/18/2019 16:00:00,161.95
3/19/2019 16:00:00,163.93
3/20/2019 16:00:00,163.51
3/21/2019 16:00:00,166.95
3/22/2019 16:00:00,161.5
3/25/2019 16:00:00,160.88
3/26/2019 16:00:00,159.4
3/27/2019 16:00:00,155.12
3/28/2019 16:00:00,155.18
3/29/2019 16:00:00,158.37
4/1/2019 16:00:00,161.18
4/2/2019 16:00:00,160.51
4/3/2019 16:00:00,162.62
4/4/2019 16:00:00,158.52
4/5/2019 16:00:00,158.56
4/8/2019 16:00:00,158.47
4/9/2019 16:00:00,156.97
4/10/2019 16:00:00,160.24
4/11/2019 16:00:00,160.73
4/12/2019 16:00:00,160.71
4/15/2019 16:00:00,160.09
4/16/2019 16:00:00,158.69
4/17/2019 16:00:00,155.34
4/18/2019 16:00:00,155.99
4/22/2019 16:00:00,158.76
4/23/2019 16:00:00,161.23
4/24/2019 16:00:00,159.56
4/25/2019 16:00:00,163.09
4/26/2019 16:00:00,165.96
4/29/2019 16:00:00,165.36
4/30/2019 16:00:00,165.35
5/1/2019 16:00:00,162.15
5/2/2019 16:00:00,161.83
5/3/2019 16:00:00,163.34
5/6/2019 16:00:00,162.5
5/7/2019 16:00:00,156.9
5/8/2019 16:00:00,156.86
5/9/2019 16:00:00,156.31
5/10/2019 16:00:00,159.94
5/13/2019 16:00:00,153.15
5/14/2019 16:00:00,158.07
5/15/2019 16:00:00,155.06
5/16/2019 16:00:00,158.48
5/17/2019 16:00:00,154.57
5/20/2019 16:00:00,155.98
5/21/2019 16:00:00,155.78
5/22/2019 16:00:00,157.64
5/23/2019 16:00:00,153.71
5/24/2019 16:00:00,154.51
5/28/2019 16:00:00,155.19
5/29/2019 16:00:00,152.89
5/30/2019 16:00:00,155.66
5/31/2019 16:00:00,151.41
6/3/2019 16:00:00,145.1
6/4/2019 16:00:00,150.81
6/5/2019 16:00:00,158.44
6/6/2019 16:00:00,159.31
6/7/2019 16:00:00,161.27
6/10/2019 16:00:00,152.79
6/11/2019 16:00:00,150.15
6/12/2019 16:00:00,151.28
6/13/2019 16:00:00,151.34
6/14/2019 16:00:00,150.01
6/17/2019 16:00:00,150.29
6/18/2019 16:00:00,150.59
6/19/2019 16:00:00,154.14
6/20/2019 16:00:00,157.2
6/21/2019 16:00:00,156.84
6/24/2019 16:00:00,152.56
6/25/2019 16:00:00,149.34
6/26/2019 16:00:00,149.04
6/27/2019 16:00:00,150.69
6/28/2019 16:00:00,151.73
7/1/2019 16:00:00,154.06
7/2/2019 16:00:00,154.12
7/3/2019 13:00:00,155.59
7/5/2019 16:00:00,154.58
7/8/2019 16:00:00,152.81
7/9/2019 16:00:00,153.95
7/10/2019 16:00:00,156.27
7/11/2019 16:00:00,158.9
7/12/2019 16:00:00,158.08
7/15/2019 16:00:00,159.65
7/16/2019 16:00:00,157.13
7/17/2019 16:00:00,158.24
7/18/2019 16:00:00,157.98
7/19/2019 16:00:00,156.75
7/22/2019 16:00:00,157.7
7/23/2019 16:00:00,156.25
7/24/2019 16:00:00,159.75
7/25/2019 16:00:00,159.35
7/26/2019 16:00:00,159.97
7/29/2019 16:00:00,156.21
7/30/2019 16:00:00,156.96
7/31/2019 16:00:00,154.5
8/1/2019 16:00:00,150.81
8/2/2019 16:00:00,145.7
8/5/2019 16:00:00,142.82
8/6/2019 16:00:00,142.8
8/7/2019 16:00:00,141.64
8/8/2019 16:00:00,143.82
8/9/2019 16:00:00,143.37
8/12/2019 16:00:00,140.72
8/13/2019 16:00:00,143.88
8/14/2019 16:00:00,139.72
8/15/2019 16:00:00,142.13
8/16/2019 16:00:00,143.89
8/19/2019 16:00:00,143.67
8/20/2019 16:00:00,145.54
8/21/2019 16:00:00,147.38
8/22/2019 16:00:00,148.24
8/23/2019 16:00:00,151.57
8/26/2019 16:00:00,155.14
8/27/2019 16:00:00,153.57
8/28/2019 16:00:00,151.83
8/29/2019 16:00:00,155.93
8/30/2019 16:00:00,156.07
9/3/2019 16:00:00,152.73
9/4/2019 16:00:00,152.46
9/5/2019 16:00:00,153.77
9/6/2019 16:00:00,151.07
9/9/2019 16:00:00,149.54
9/10/2019 16:00:00,149.65
9/11/2019 16:00:00,154.09
9/12/2019 16:00:00,154.75
9/13/2019 16:00:00,152.98
9/16/2019 16:00:00,153.01
9/17/2019 16:00:00,152.82
9/18/2019 16:00:00,152.77
9/19/2019 16:00:00,153.6
9/20/2019 16:00:00,155.2
9/23/2019 16:00:00,154.65
9/24/2019 16:00:00,152.05
9/25/2019 16:00:00,152.99
9/26/2019 16:00:00,152.34
9/27/2019 16:00:00,148.26
9/30/2019 16:00:00,148.44
10/1/2019 16:00:00,147.69
10/2/2019 16:00:00,144.22
10/3/2019 16:00:00,147
10/4/2019 16:00:00,148.03
10/7/2019 16:00:00,148.8
10/8/2019 16:00:00,145.91
10/9/2019 16:00:00,147.05
10/10/2019 16:00:00,146.41
10/11/2019 16:00:00,149.37
10/14/2019 16:00:00,149.37
10/15/2019 16:00:00,152.74
10/16/2019 16:00:00,146.97
10/17/2019 16:00:00,146.17
10/18/2019 16:00:00,144.09
10/21/2019 16:00:00,144.55
10/22/2019 16:00:00,142.33
10/23/2019 16:00:00,145.13
10/24/2019 16:00:00,148.12
10/25/2019 16:00:00,150.49
10/28/2019 16:00:00,154.79
10/29/2019 16:00:00,155.09
10/30/2019 16:00:00,158.28
10/31/2019 16:00:00,156.49
11/1/2019 16:00:00,159.74
11/4/2019 16:00:00,157.6
11/5/2019 16:00:00,158.15
11/6/2019 16:00:00,158.93
11/7/2019 16:00:00,159.5
11/8/2019 16:00:00,161.11
11/11/2019 16:00:00,161.78
11/12/2019 16:00:00,162.86
11/13/2019 16:00:00,162.6
11/14/2019 16:00:00,163.05
11/15/2019 16:00:00,163.21
11/18/2019 16:00:00,162.77
11/19/2019 16:00:00,163.96
11/20/2019 16:00:00,164.2
11/21/2019 16:00:00,162.88
11/22/2019 16:00:00,162.81
11/25/2019 16:00:00,161.71
11/26/2019 16:00:00,162.54
11/27/2019 16:00:00,161.51
11/29/2019 13:00:00,162.89
12/2/2019 16:00:00,161
12/3/2019 16:00:00,161.57
12/4/2019 16:00:00,156.43
12/5/2019 16:00:00,158.22
12/6/2019 16:00:00,158.01
12/9/2019 16:00:00,157.48
12/10/2019 16:00:00,156.4
12/11/2019 16:00:00,156.39
12/12/2019 16:00:00,158.59
12/13/2019 16:00:00,161.13
12/16/2019 16:00:00,161.96
12/17/2019 16:00:00,161.63
12/18/2019 16:00:00,161.48
12/19/2019 16:00:00,163.33
12/20/2019 16:00:00,164.55
12/23/2019 16:00:00,163.74
12/24/2019 13:00:00,163.25
12/26/2019 16:00:00,164.51
12/27/2019 16:00:00,164.98
12/30/2019 16:00:00,162.44
12/31/2019 16:00:00,162.64
1/2/2020 16:00:00,166.99
1/3/2020 16:00:00,166.17
1/6/2020 16:00:00,173.45
1/7/2020 16:00:00,176
1/8/2020 16:00:00,177.33
1/9/2020 16:00:00,179.6
1/10/2020 16:00:00,180.2
1/13/2020 16:00:00,183.85
1/14/2020 16:00:00,182.12
1/15/2020 16:00:00,181.06
1/16/2020 16:00:00,182.69
1/17/2020 16:00:00,182.23
1/21/2020 16:00:00,185.27
1/22/2020 16:00:00,182.75
1/23/2020 16:00:00,183.98
1/24/2020 16:00:00,182.11
1/27/2020 16:00:00,180.71
1/28/2020 16:00:00,182.85
1/29/2020 16:00:00,181.77
1/30/2020 16:00:00,185.67
1/31/2020 16:00:00,182.31
2/3/2020 16:00:00,185.42
2/4/2020 16:00:00,188.34
2/5/2020 16:00:00,185.49
2/6/2020 16:00:00,186.73
2/7/2020 16:00:00,185.72
2/10/2020 16:00:00,189.12
2/11/2020 16:00:00,189.11
2/12/2020 16:00:00,189.46
2/13/2020 16:00:00,188.64
2/14/2020 16:00:00,189.95
2/18/2020 16:00:00,191.09
2/19/2020 16:00:00,192.87
2/20/2020 16:00:00,193.36
2/21/2020 16:00:00,189.5
2/24/2020 16:00:00,185.94
2/25/2020 16:00:00,181.27
2/26/2020 16:00:00,178.87
2/27/2020 16:00:00,172.15
2/28/2020 16:00:00,170.4
3/2/2020 16:00:00,176.76
3/3/2020 16:00:00,169.37
3/4/2020 16:00:00,175.69
3/5/2020 16:00:00,169.6
3/6/2020 16:00:00,164.08
3/9/2020 16:00:00,151.21
3/10/2020 16:00:00,161.34
3/11/2020 16:00:00,154.57
3/12/2020 16:00:00,140.59
3/13/2020 16:00:00,147.78
3/16/2020 16:00:00,124.3
3/17/2020 16:00:00,135.42
3/18/2020 16:00:00,132.24
3/19/2020 16:00:00,139.46
3/20/2020 16:00:00,139.35
3/23/2020 16:00:00,140.52
3/24/2020 16:00:00,153.64
3/25/2020 16:00:00,147.06
3/26/2020 16:00:00,154.73
3/27/2020 16:00:00,146
3/30/2020 16:00:00,149.85
3/31/2020 16:00:00,143.98
4/1/2020 16:00:00,134.06
4/2/2020 16:00:00,134.32
4/3/2020 16:00:00,134.31
4/6/2020 16:00:00,147.55
4/7/2020 16:00:00,145.07
4/8/2020 16:00:00,151.12
4/9/2020 16:00:00,154.55
4/13/2020 16:00:00,152.5
4/14/2020 16:00:00,157.71
4/15/2020 16:00:00,155.63
4/16/2020 16:00:00,157.06
4/17/2020 16:00:00,162.62
4/20/2020 16:00:00,162.76
4/21/2020 16:00:00,150.56
4/22/2020 16:00:00,154.14
4/23/2020 16:00:00,151.72
4/24/2020 16:00:00,153.98
4/27/2020 16:00:00,157.63
4/28/2020 16:00:00,154.46
4/29/2020 16:00:00,160.43
4/30/2020 16:00:00,161.95
5/1/2020 16:00:00,156.37
5/4/2020 16:00:00,161.47
5/5/2020 16:00:00,163.25
5/6/2020 16:00:00,163.67
5/7/2020 16:00:00,169.9
5/8/2020 16:00:00,175.9
5/11/2020 16:00:00,182.67
5/12/2020 16:00:00,177.54
5/13/2020 16:00:00,169.64
5/14/2020 16:00:00,167
5/15/2020 16:00:00,171.33
5/18/2020 16:00:00,172.5
5/19/2020 16:00:00,176.04
5/20/2020 16:00:00,176.93
5/21/2020 16:00:00,175.26
5/22/2020 16:00:00,177.85
5/26/2020 16:00:00,176.52
5/27/2020 16:00:00,176.6
5/28/2020 16:00:00,181.1
5/29/2020 16:00:00,174.79
6/1/2020 16:00:00,176.36
6/2/2020 16:00:00,174.23
6/3/2020 16:00:00,174.99
6/4/2020 16:00:00,171.44
6/5/2020 16:00:00,173.88
6/8/2020 16:00:00,176.55
6/9/2020 16:00:00,174.56
6/10/2020 16:00:00,182.1
6/11/2020 16:00:00,172.05
6/12/2020 16:00:00,175.11
6/15/2020 16:00:00,178.61
6/16/2020 16:00:00,180.48
6/17/2020 16:00:00,181.4
6/18/2020 16:00:00,187.66
6/19/2020 16:00:00,186.95
6/22/2020 16:00:00,191.65
6/23/2020 16:00:00,189.06
6/24/2020 16:00:00,185.55
6/25/2020 16:00:00,188.34
6/26/2020 16:00:00,183.17
6/29/2020 16:00:00,183.33
6/30/2020 16:00:00,187.33
7/1/2020 16:00:00,191.89
7/2/2020 16:00:00,192.53
7/6/2020 16:00:00,197.72
7/7/2020 16:00:00,196.38
7/8/2020 16:00:00,200.28
7/9/2020 16:00:00,200.74
7/10/2020 16:00:00,198.88
7/13/2020 16:00:00,188.34
7/14/2020 16:00:00,189.56
7/15/2020 16:00:00,188.09
7/16/2020 16:00:00,185.51
7/17/2020 16:00:00,187.78
7/20/2020 16:00:00,195.09
